test,condition,hours,rms
3rd_test,disp_240Hz_naive,640.4031,0.029668987
3rd_test,disp_240Hz_naive,640.7364,0.032186395
3rd_test,disp_240Hz_naive,641.0697,0.032300285
3rd_test,disp_240Hz_naive,641.4031,0.045032846
3rd_test,disp_240Hz_naive,641.7364,0.041620272
3rd_test,disp_240Hz_naive,642.0697,0.050441122
3rd_test,disp_240Hz_naive,642.4031,0.030427592
3rd_test,disp_240Hz_naive,642.7364,0.030395962
3rd_test,disp_240Hz_naive,643.0697,0.046110822
3rd_test,disp_240Hz_naive,643.4031,0.033357709
3rd_test,disp_240Hz_naive,643.7364,0.034472971
3rd_test,disp_240Hz_naive,644.0697,0.04009519
3rd_test,disp_240Hz_naive,644.4031,0.04827051
3rd_test,disp_240Hz_naive,644.7364,0.037258842
3rd_test,disp_240Hz_naive,645.0697,0.061131862
3rd_test,disp_240Hz_naive,645.4031,0.039761408
3rd_test,disp_240Hz_naive,645.7364,0.04813352
3rd_test,disp_240Hz_naive,646.0697,0.048071448
3rd_test,disp_240Hz_naive,646.4031,0.029425131
3rd_test,disp_240Hz_naive,646.7364,0.044444001
3rd_test,disp_240Hz_naive,647.0697,0.027938488
3rd_test,disp_240Hz_naive,647.4031,0.045994158
3rd_test,disp_240Hz_naive,647.7364,0.034655299
3rd_test,disp_240Hz_naive,648.0697,0.037145397
3rd_test,disp_240Hz_naive,648.4031,0.037253067
3rd_test,disp_240Hz_naive,648.7364,0.044794591
3rd_test,disp_240Hz_naive,649.0697,0.026033833
3rd_test,disp_240Hz_naive,649.4031,0.036871707
3rd_test,disp_240Hz_naive,649.7364,0.035304685
3rd_test,disp_240Hz_naive,650.0697,0.0436874
3rd_test,disp_240Hz_naive,650.4031,0.051150274
3rd_test,disp_240Hz_naive,650.7364,0.02881439
3rd_test,disp_240Hz_naive,651.0697,0.040051709
3rd_test,disp_240Hz_naive,651.4031,0.043337634
3rd_test,disp_240Hz_naive,651.7364,0.035043768
3rd_test,disp_240Hz_naive,652.0697,0.035615055
3rd_test,disp_240Hz_naive,652.4031,0.041061687
3rd_test,disp_240Hz_naive,652.7364,0.037963186
3rd_test,disp_240Hz_naive,653.0697,0.035926149
3rd_test,disp_240Hz_naive,653.4031,0.029830068
3rd_test,disp_240Hz_naive,653.7364,0.033357874
3rd_test,disp_240Hz_naive,654.0697,0.036149456
3rd_test,disp_240Hz_naive,654.4031,0.040273784
3rd_test,disp_240Hz_naive,654.7364,0.030198736
3rd_test,disp_240Hz_naive,655.0697,0.037395379
3rd_test,disp_240Hz_naive,655.4031,0.030973508
3rd_test,disp_240Hz_naive,655.7364,0.052019841
3rd_test,disp_240Hz_naive,656.0697,0.0280706
3rd_test,disp_240Hz_naive,656.4031,0.057634308
3rd_test,disp_240Hz_naive,656.7364,0.035899283
3rd_test,disp_240Hz_naive,657.0697,0.041011869
3rd_test,disp_240Hz_naive,657.4031,0.026936198
3rd_test,disp_240Hz_naive,657.7364,0.051185135
3rd_test,disp_240Hz_naive,658.0697,0.048438065
3rd_test,disp_240Hz_naive,658.4031,0.030546895
3rd_test,disp_240Hz_naive,658.7364,0.037365405
3rd_test,disp_240Hz_naive,659.0697,0.034049149
3rd_test,disp_240Hz_naive,659.4031,0.056340674
3rd_test,disp_240Hz_naive,659.7364,0.054599575
3rd_test,disp_240Hz_naive,660.0697,0.037911713
3rd_test,disp_240Hz_naive,660.4031,0.029811197
3rd_test,disp_240Hz_naive,660.7364,0.040158542
3rd_test,disp_240Hz_naive,661.0697,0.033834126
3rd_test,disp_240Hz_naive,661.4031,0.049257504
3rd_test,disp_240Hz_naive,661.7364,0.03709375
3rd_test,disp_240Hz_naive,662.0697,0.046314064
3rd_test,disp_240Hz_naive,662.4031,0.039805647
3rd_test,disp_240Hz_naive,662.7364,0.048589788
3rd_test,disp_240Hz_naive,663.0697,0.061648755
3rd_test,disp_240Hz_naive,663.4031,0.031787256
3rd_test,disp_240Hz_naive,663.7364,0.035618063
3rd_test,disp_240Hz_naive,664.0697,0.037051072
3rd_test,disp_240Hz_naive,664.4031,0.037469089
3rd_test,disp_240Hz_naive,664.7364,0.036984199
3rd_test,disp_240Hz_naive,665.0697,0.033789625
3rd_test,disp_240Hz_naive,665.4031,0.046203232
3rd_test,disp_240Hz_naive,665.7364,0.037119049
3rd_test,disp_240Hz_naive,666.0697,0.043829061
3rd_test,disp_240Hz_naive,666.4031,0.021032875
3rd_test,disp_240Hz_naive,666.7364,0.02729888
3rd_test,disp_240Hz_naive,667.0697,0.036508484
3rd_test,disp_240Hz_naive,667.4031,0.026872781
3rd_test,disp_240Hz_naive,667.7364,0.041736745
3rd_test,disp_240Hz_naive,668.0697,0.034669686
3rd_test,disp_240Hz_naive,668.4031,0.054792101
3rd_test,disp_240Hz_naive,668.7364,0.026605979
3rd_test,disp_240Hz_naive,669.0697,0.03781468
3rd_test,disp_240Hz_naive,669.4031,0.050727504
3rd_test,disp_240Hz_naive,669.7364,0.049175898
3rd_test,disp_240Hz_naive,670.0697,0.04289249
3rd_test,disp_240Hz_naive,670.4031,0.042947037
3rd_test,disp_240Hz_naive,670.7364,0.04746031
3rd_test,disp_240Hz_naive,671.0697,0.047568647
3rd_test,disp_240Hz_naive,671.4031,0.026546951
3rd_test,disp_240Hz_naive,671.7364,0.031874261
3rd_test,disp_240Hz_naive,672.0697,0.027991665
3rd_test,disp_240Hz_naive,672.4031,0.052572867
3rd_test,disp_240Hz_naive,672.7364,0.040256444
3rd_test,disp_240Hz_naive,673.0697,0.037551716
3rd_test,disp_240Hz_naive,673.4031,0.047519834
3rd_test,disp_240Hz_naive,673.7364,0.031447027
3rd_test,disp_240Hz_naive,674.0697,0.038249728
3rd_test,disp_240Hz_naive,674.4031,0.027742048
3rd_test,disp_240Hz_naive,674.7364,0.035206748
3rd_test,disp_240Hz_naive,675.0697,0.037576359
3rd_test,disp_240Hz_naive,675.4031,0.040369145
3rd_test,disp_240Hz_naive,675.7364,0.052728706
3rd_test,disp_240Hz_naive,676.0697,0.035672272
3rd_test,disp_240Hz_naive,676.4031,0.042291565
3rd_test,disp_240Hz_naive,676.7364,0.041869386
3rd_test,disp_240Hz_naive,677.0697,0.048357884
3rd_test,disp_240Hz_naive,677.4031,0.066995685
3rd_test,disp_240Hz_naive,677.7364,0.048471774
3rd_test,disp_240Hz_naive,678.0697,0.04360292
3rd_test,disp_240Hz_naive,678.4031,0.042819755
3rd_test,disp_240Hz_naive,678.7364,0.036448159
3rd_test,disp_240Hz_naive,679.0697,0.03859891
3rd_test,disp_240Hz_naive,679.4031,0.03385063
3rd_test,disp_240Hz_naive,679.7364,0.037027638
3rd_test,disp_240Hz_naive,680.0697,0.042819492
3rd_test,disp_240Hz_naive,680.4031,0.036926928
3rd_test,disp_240Hz_naive,680.7364,0.032183995
3rd_test,disp_240Hz_naive,681.0697,0.024588064
3rd_test,disp_240Hz_naive,681.4031,0.042861032
3rd_test,disp_240Hz_naive,681.7364,0.029973599
3rd_test,disp_240Hz_naive,682.0697,0.027122053
3rd_test,disp_240Hz_naive,682.4031,0.046543706
3rd_test,disp_240Hz_naive,682.7364,0.029780847
3rd_test,disp_240Hz_naive,683.0697,0.033194398
3rd_test,disp_240Hz_naive,683.4031,0.0449491
3rd_test,disp_240Hz_naive,683.7364,0.022405244
3rd_test,disp_240Hz_naive,684.0697,0.03234787
3rd_test,disp_240Hz_naive,684.4031,0.03715247
3rd_test,disp_240Hz_naive,684.7364,0.03034498
3rd_test,disp_240Hz_naive,685.0697,0.034460658
3rd_test,disp_240Hz_naive,685.4031,0.043373074
3rd_test,disp_240Hz_naive,685.7364,0.06382068
3rd_test,disp_240Hz_naive,686.0697,0.039357553
3rd_test,disp_240Hz_naive,686.4031,0.037381016
3rd_test,disp_240Hz_naive,686.7364,0.027657425
3rd_test,disp_240Hz_naive,687.0697,0.034838955
3rd_test,disp_240Hz_naive,687.4031,0.036135689
3rd_test,disp_240Hz_naive,687.7364,0.05256295
3rd_test,disp_240Hz_naive,688.0697,0.029296211
3rd_test,disp_240Hz_naive,688.4031,0.028671598
3rd_test,disp_240Hz_naive,688.7364,0.033603904
3rd_test,disp_240Hz_naive,689.0697,0.038625994
3rd_test,disp_240Hz_naive,689.4031,0.028464139
3rd_test,disp_240Hz_naive,689.7364,0.047566031
3rd_test,disp_240Hz_naive,690.0697,0.039055507
3rd_test,disp_240Hz_naive,690.4031,0.02883033
3rd_test,disp_240Hz_naive,690.7364,0.033854061
3rd_test,disp_240Hz_naive,691.0697,0.035326227
3rd_test,disp_240Hz_naive,691.4031,0.036805133
3rd_test,disp_240Hz_naive,691.7364,0.028298401
3rd_test,disp_240Hz_naive,692.0697,0.05711703
3rd_test,disp_240Hz_naive,692.4031,0.033462598
3rd_test,disp_240Hz_naive,692.7364,0.039901004
3rd_test,disp_240Hz_naive,693.0697,0.033521213
3rd_test,disp_240Hz_naive,693.4031,0.049236472
3rd_test,disp_240Hz_naive,693.7364,0.025271358
3rd_test,disp_240Hz_naive,694.0697,0.04149171
3rd_test,disp_240Hz_naive,694.4031,0.031070929
3rd_test,disp_240Hz_naive,694.7364,0.046806049
3rd_test,disp_240Hz_naive,695.0697,0.036034101
3rd_test,disp_240Hz_naive,695.4031,0.029972098
3rd_test,disp_240Hz_naive,695.7364,0.040889188
3rd_test,disp_240Hz_naive,696.0697,0.031558281
3rd_test,disp_240Hz_naive,696.4031,0.037385276
3rd_test,disp_240Hz_naive,696.7364,0.032792516
3rd_test,disp_240Hz_naive,697.0697,0.032521312
3rd_test,disp_240Hz_naive,697.4031,0.042976924
3rd_test,disp_240Hz_naive,697.7364,0.034773977
3rd_test,disp_240Hz_naive,698.0697,0.042559073
3rd_test,disp_240Hz_naive,698.4031,0.045975792
3rd_test,disp_240Hz_naive,698.7364,0.036971566
3rd_test,disp_240Hz_naive,699.0697,0.035287858
3rd_test,disp_240Hz_naive,699.4031,0.042794888
3rd_test,disp_240Hz_naive,699.7364,0.034276242
3rd_test,disp_240Hz_naive,700.0697,0.04027907
3rd_test,disp_240Hz_naive,700.4031,0.023619447
3rd_test,disp_240Hz_naive,700.7364,0.023098835
3rd_test,disp_240Hz_naive,701.0697,0.049209838
3rd_test,disp_240Hz_naive,701.4031,0.044083831
3rd_test,disp_240Hz_naive,701.7364,0.034547776
3rd_test,disp_240Hz_naive,702.0697,0.019750749
3rd_test,disp_240Hz_naive,702.4031,0.04981261
3rd_test,disp_240Hz_naive,702.7364,0.029085667
3rd_test,disp_240Hz_naive,703.0697,0.02744424
3rd_test,disp_240Hz_naive,703.4031,0.033954939
3rd_test,disp_240Hz_naive,703.7364,0.043600847
3rd_test,disp_240Hz_naive,704.0697,0.038247696
3rd_test,disp_240Hz_naive,704.4031,0.042387049
3rd_test,disp_240Hz_naive,704.7364,0.035410729
3rd_test,disp_240Hz_naive,705.0697,0.054540754
3rd_test,disp_240Hz_naive,705.4031,0.046160497
3rd_test,disp_240Hz_naive,705.7364,0.048206228
3rd_test,disp_240Hz_naive,706.0697,0.045554108
3rd_test,disp_240Hz_naive,706.4031,0.039015439
3rd_test,disp_240Hz_naive,706.7364,0.035646314
3rd_test,disp_240Hz_naive,707.0697,0.047512201
3rd_test,disp_240Hz_naive,707.4031,0.042440433
3rd_test,disp_240Hz_naive,707.7364,0.057408174
3rd_test,disp_240Hz_naive,708.0697,0.039401497
3rd_test,disp_240Hz_naive,708.4031,0.025326176
3rd_test,disp_240Hz_naive,708.7364,0.039479884
3rd_test,disp_240Hz_naive,709.0697,0.040032315
3rd_test,disp_240Hz_naive,709.4031,0.038927093
3rd_test,disp_240Hz_naive,709.7364,0.048370563
3rd_test,disp_240Hz_naive,710.0697,0.033424464
3rd_test,disp_240Hz_naive,710.4031,0.035826622
3rd_test,disp_240Hz_naive,710.7364,0.037000221
3rd_test,disp_240Hz_naive,711.0697,0.041755146
3rd_test,disp_240Hz_naive,711.4031,0.047569933
3rd_test,disp_240Hz_naive,711.7364,0.049631733
3rd_test,disp_240Hz_naive,712.0697,0.028743144
3rd_test,disp_240Hz_naive,712.4031,0.059822438
3rd_test,disp_240Hz_naive,712.7364,0.029043994
3rd_test,disp_240Hz_naive,713.0697,0.035042335
3rd_test,disp_240Hz_naive,713.4031,0.040582819
3rd_test,disp_240Hz_naive,713.7364,0.028447785
3rd_test,disp_240Hz_naive,714.0697,0.039672169
3rd_test,disp_240Hz_naive,714.4031,0.038906432
3rd_test,disp_240Hz_naive,714.7364,0.022459645
3rd_test,disp_240Hz_naive,715.0697,0.038891063
3rd_test,disp_240Hz_naive,715.4031,0.048085035
3rd_test,disp_240Hz_naive,715.7364,0.036697956
3rd_test,disp_240Hz_naive,716.0697,0.043240756
3rd_test,disp_240Hz_naive,716.4031,0.033644648
3rd_test,disp_240Hz_naive,716.7364,0.048548102
3rd_test,disp_240Hz_naive,717.0697,0.049730485
3rd_test,disp_240Hz_naive,717.4031,0.034507905
3rd_test,disp_240Hz_naive,717.7364,0.047602499
3rd_test,disp_240Hz_naive,718.0697,0.030103183
3rd_test,disp_240Hz_naive,718.4031,0.045441952
3rd_test,disp_240Hz_naive,718.7364,0.041635052
3rd_test,disp_240Hz_naive,719.0697,0.033937552
3rd_test,disp_240Hz_naive,719.4031,0.033313715
3rd_test,disp_240Hz_naive,719.7364,0.038507409
3rd_test,disp_240Hz_naive,720.0697,0.037876927
3rd_test,disp_240Hz_naive,720.4031,0.041469614
3rd_test,disp_240Hz_naive,720.7364,0.043575167
3rd_test,disp_240Hz_naive,721.0697,0.024708073
3rd_test,disp_240Hz_naive,721.4031,0.043510155
3rd_test,disp_240Hz_naive,721.7364,0.049781785
3rd_test,disp_240Hz_naive,722.0697,0.028883153
3rd_test,disp_240Hz_naive,722.4031,0.035577246
3rd_test,disp_240Hz_naive,722.7364,0.046990581
3rd_test,disp_240Hz_naive,723.0697,0.065573894
3rd_test,disp_240Hz_naive,723.4031,0.033392934
3rd_test,disp_240Hz_naive,723.7364,0.033092291
3rd_test,disp_240Hz_naive,724.0697,0.044836691
3rd_test,disp_240Hz_naive,724.4031,0.035104822
3rd_test,disp_240Hz_naive,724.7364,0.042962998
3rd_test,disp_240Hz_naive,725.0697,0.039225247
3rd_test,disp_240Hz_naive,725.4031,0.032476219
3rd_test,disp_240Hz_naive,725.7364,0.05048824
3rd_test,disp_240Hz_naive,726.0697,0.029945684
3rd_test,disp_240Hz_naive,726.4031,0.034527302
3rd_test,disp_240Hz_naive,726.7364,0.03682757
3rd_test,disp_240Hz_naive,727.0697,0.049683726
3rd_test,disp_240Hz_naive,727.4031,0.039407551
3rd_test,disp_240Hz_naive,727.7364,0.041914938
3rd_test,disp_240Hz_naive,728.0697,0.019139049
3rd_test,disp_240Hz_naive,728.4031,0.033245661
3rd_test,disp_240Hz_naive,728.7364,0.030462054
3rd_test,disp_240Hz_naive,729.0697,0.047209714
3rd_test,disp_240Hz_naive,729.4031,0.051035229
3rd_test,disp_240Hz_naive,729.7364,0.036204743
3rd_test,disp_240Hz_naive,730.0697,0.029411626
3rd_test,disp_240Hz_naive,730.4031,0.051783173
3rd_test,disp_240Hz_naive,730.7364,0.029228681
3rd_test,disp_240Hz_naive,731.0697,0.038808589
3rd_test,disp_240Hz_naive,731.4031,0.025997202
3rd_test,disp_240Hz_naive,731.7364,0.057293848
3rd_test,disp_240Hz_naive,732.0697,0.031180495
3rd_test,disp_240Hz_naive,732.4031,0.027720657
3rd_test,disp_240Hz_naive,732.7364,0.033485053
3rd_test,disp_240Hz_naive,733.0697,0.04146868
3rd_test,disp_240Hz_naive,733.4031,0.044361173
3rd_test,disp_240Hz_naive,733.7364,0.036549036
3rd_test,disp_240Hz_naive,734.0697,0.047221148
3rd_test,disp_240Hz_naive,734.4031,0.032459848
3rd_test,disp_240Hz_naive,734.7364,0.031285607
3rd_test,disp_240Hz_naive,735.0697,0.034797606
3rd_test,disp_240Hz_naive,735.4031,0.034899566
3rd_test,disp_240Hz_naive,735.7364,0.030625456
3rd_test,disp_240Hz_naive,736.0697,0.035509473
3rd_test,disp_240Hz_naive,736.4031,0.044313409
3rd_test,disp_240Hz_naive,737.7364,0.038251074
3rd_test,disp_240Hz_naive,738.0697,0.046851525
3rd_test,disp_240Hz_naive,738.4031,0.04624469
3rd_test,disp_240Hz_naive,738.7364,0.031664989
3rd_test,disp_240Hz_naive,739.0697,0.023362357
3rd_test,disp_240Hz_naive,739.4031,0.054656737
3rd_test,disp_240Hz_naive,739.7364,0.036615174
3rd_test,disp_240Hz_naive,740.0697,0.041126148
3rd_test,disp_240Hz_naive,740.4031,0.044180138
3rd_test,disp_240Hz_naive,740.7364,0.042170556
3rd_test,disp_240Hz_naive,741.0697,0.052238047
3rd_test,disp_240Hz_naive,741.4031,0.038509246
3rd_test,disp_240Hz_naive,741.7364,0.048384043
3rd_test,disp_240Hz_naive,742.0697,0.040038399
3rd_test,disp_240Hz_naive,742.4031,0.026763562
3rd_test,disp_240Hz_naive,742.7364,0.032438219
3rd_test,disp_240Hz_naive,743.0697,0.033120181
3rd_test,disp_240Hz_naive,743.4031,0.035309086
3rd_test,disp_240Hz_naive,743.7364,0.034362155
3rd_test,disp_240Hz_naive,744.0697,0.01964225
3rd_test,disp_240Hz_naive,744.4031,0.03314112
3rd_test,disp_240Hz_naive,744.7364,0.040622028
3rd_test,disp_240Hz_naive,745.0697,0.040181788
3rd_test,disp_240Hz_naive,745.4031,0.050390738
3rd_test,disp_240Hz_naive,745.7364,0.044573231
3rd_test,disp_240Hz_naive,746.0697,0.041804685
3rd_test,disp_240Hz_naive,746.4031,0.041070591
3rd_test,disp_240Hz_naive,746.7364,0.039625466
3rd_test,disp_240Hz_naive,747.0697,0.043163597
3rd_test,disp_240Hz_naive,747.4031,0.041597964
3rd_test,disp_240Hz_naive,747.7364,0.043957493
3rd_test,disp_240Hz_naive,748.0697,0.037183303
3rd_test,disp_240Hz_naive,748.4031,0.040208303
3rd_test,disp_240Hz_naive,748.7364,0.037481109
3rd_test,disp_240Hz_naive,749.0697,0.049810407
3rd_test,disp_240Hz_naive,749.4031,0.037630134
3rd_test,disp_240Hz_naive,749.7364,0.03296502
3rd_test,disp_240Hz_naive,750.0697,0.048082591
3rd_test,disp_240Hz_naive,750.4031,0.026695439
3rd_test,disp_240Hz_naive,750.7364,0.034979242
3rd_test,disp_240Hz_naive,751.0697,0.045623076
3rd_test,disp_240Hz_naive,751.4031,0.031610369
3rd_test,disp_240Hz_naive,751.7364,0.059337843
3rd_test,disp_240Hz_naive,752.0697,0.066217347
3rd_test,disp_240Hz_naive,752.4031,0.042716649
3rd_test,disp_240Hz_naive,752.7364,0.039022371
3rd_test,disp_240Hz_naive,753.0697,0.042789497
3rd_test,disp_240Hz_naive,753.4031,0.03260952
3rd_test,disp_240Hz_naive,753.7364,0.0493944
3rd_test,disp_240Hz_naive,754.0697,0.04353185
3rd_test,disp_240Hz_naive,754.4031,0.041668376
3rd_test,disp_240Hz_naive,754.7364,0.035949956
3rd_test,disp_240Hz_naive,755.0697,0.025576296
3rd_test,disp_240Hz_naive,755.4031,0.038129662
3rd_test,disp_240Hz_naive,755.7364,0.050175962
3rd_test,disp_240Hz_naive,756.0697,0.05555098
3rd_test,disp_240Hz_naive,756.4031,0.047729808
3rd_test,disp_240Hz_naive,756.7364,0.043389529
3rd_test,disp_240Hz_naive,757.0697,0.046347195
3rd_test,disp_240Hz_naive,757.4031,0.028271307
3rd_test,disp_240Hz_naive,757.7364,0.028675666
3rd_test,disp_240Hz_naive,758.0697,0.04268609
3rd_test,disp_240Hz_naive,758.4031,0.038718132
3rd_test,disp_240Hz_naive,758.7364,0.03752788
3rd_test,disp_240Hz_naive,759.0697,0.03428671
3rd_test,disp_240Hz_naive,759.4031,0.042697755
3rd_test,disp_240Hz_naive,759.7364,0.032631399
3rd_test,disp_240Hz_naive,760.0697,0.02319534
3rd_test,disp_240Hz_naive,760.4031,0.022605447
3rd_test,disp_240Hz_naive,760.7364,0.039067754
3rd_test,disp_240Hz_naive,761.0697,0.036909497
3rd_test,disp_240Hz_naive,761.4031,0.044449377
3rd_test,disp_240Hz_naive,761.7364,0.048605754
3rd_test,disp_240Hz_naive,762.0697,0.029207235
3rd_test,disp_240Hz_naive,762.4031,0.060441013
3rd_test,disp_240Hz_naive,762.7364,0.039364201
3rd_test,disp_240Hz_naive,763.0697,0.05259211
3rd_test,disp_240Hz_naive,763.4031,0.035303646
3rd_test,disp_240Hz_naive,763.7364,0.042754859
3rd_test,disp_240Hz_naive,764.0697,0.054624379
3rd_test,disp_240Hz_naive,764.4031,0.046864996
3rd_test,disp_240Hz_naive,764.7364,0.052884462
3rd_test,disp_240Hz_naive,765.0697,0.043738389
3rd_test,disp_240Hz_naive,765.4031,0.031842334
3rd_test,disp_240Hz_naive,765.7364,0.032793266
3rd_test,disp_240Hz_naive,766.0697,0.025495603
3rd_test,disp_240Hz_naive,766.4031,0.051630034
3rd_test,disp_240Hz_naive,766.7364,0.029788283
3rd_test,disp_240Hz_naive,767.0697,0.028830512
3rd_test,disp_240Hz_naive,767.4031,0.038985466
3rd_test,disp_240Hz_naive,767.7364,0.033283286
3rd_test,disp_240Hz_naive,768.0697,0.030585966
3rd_test,disp_240Hz_naive,768.4031,0.028120643
3rd_test,disp_240Hz_naive,768.7364,0.033048322
3rd_test,disp_240Hz_naive,769.0697,0.038650314
3rd_test,disp_240Hz_naive,769.4031,0.036802219
3rd_test,disp_240Hz_naive,769.7364,0.043734972
3rd_test,disp_240Hz_naive,770.0697,0.035685022
3rd_test,disp_240Hz_naive,770.4031,0.04244052
3rd_test,disp_240Hz_naive,770.7364,0.032540631
3rd_test,disp_240Hz_naive,771.0697,0.038631162
3rd_test,disp_240Hz_naive,771.4031,0.035463249
3rd_test,disp_240Hz_naive,771.7364,0.043264716
3rd_test,disp_240Hz_naive,772.0697,0.049569402
3rd_test,disp_240Hz_naive,772.4031,0.043396831
3rd_test,disp_240Hz_naive,772.7364,0.038298815
3rd_test,disp_240Hz_naive,773.0697,0.044766039
3rd_test,disp_240Hz_naive,773.4031,0.028197985
3rd_test,disp_240Hz_naive,773.7364,0.027289644
3rd_test,disp_240Hz_naive,774.0697,0.048685326
3rd_test,disp_240Hz_naive,774.4031,0.071102153
3rd_test,disp_240Hz_naive,774.7364,0.027409064
3rd_test,disp_240Hz_naive,775.0697,0.039595941
3rd_test,disp_240Hz_naive,775.4031,0.036651851
3rd_test,disp_240Hz_naive,775.7364,0.033003554
3rd_test,disp_240Hz_naive,776.0697,0.059316868
3rd_test,disp_240Hz_naive,776.4031,0.054042074
3rd_test,disp_240Hz_naive,776.7364,0.033068136
3rd_test,disp_240Hz_naive,777.0697,0.041768655
3rd_test,disp_240Hz_naive,777.4031,0.060946701
3rd_test,disp_240Hz_naive,777.7364,0.051908418
3rd_test,disp_240Hz_naive,778.0697,0.036683764
3rd_test,disp_240Hz_naive,778.4031,0.031299027
3rd_test,disp_240Hz_naive,778.7364,0.078510986
3rd_test,disp_240Hz_naive,779.0697,0.025286753
3rd_test,disp_240Hz_naive,779.4031,0.028448823
3rd_test,disp_240Hz_naive,779.7364,0.037729156
3rd_test,disp_240Hz_naive,780.0697,0.040121435
3rd_test,disp_240Hz_naive,780.4031,0.03735997
3rd_test,disp_240Hz_naive,780.7364,0.036249045
3rd_test,disp_240Hz_naive,781.0697,0.055217235
3rd_test,disp_240Hz_naive,781.4031,0.042919614
3rd_test,disp_240Hz_naive,781.7364,0.04067896
3rd_test,disp_240Hz_naive,782.0697,0.034519032
3rd_test,disp_240Hz_naive,782.4031,0.043598235
3rd_test,disp_240Hz_naive,782.7364,0.051053719
3rd_test,disp_240Hz_naive,783.0697,0.045856935
3rd_test,disp_240Hz_naive,783.4031,0.051366938
3rd_test,disp_240Hz_naive,783.7364,0.03059092
3rd_test,disp_240Hz_naive,784.0697,0.044501152
3rd_test,disp_240Hz_naive,784.4031,0.053313199
3rd_test,disp_240Hz_naive,784.7364,0.031528184
3rd_test,disp_240Hz_naive,785.0697,0.05574053
3rd_test,disp_240Hz_naive,785.4031,0.03841939
3rd_test,disp_240Hz_naive,785.7364,0.040127666
3rd_test,disp_240Hz_naive,786.0697,0.05091633
3rd_test,disp_240Hz_naive,786.4031,0.026824404
3rd_test,disp_240Hz_naive,786.7364,0.056875801
3rd_test,disp_240Hz_naive,787.0697,0.029799321
3rd_test,disp_240Hz_naive,787.4031,0.036977534
3rd_test,disp_240Hz_naive,787.7364,0.029042525
3rd_test,disp_240Hz_naive,788.0697,0.038759131
3rd_test,disp_240Hz_naive,788.4031,0.02509807
3rd_test,disp_240Hz_naive,788.7364,0.039915989
3rd_test,disp_240Hz_naive,789.0697,0.034062159
3rd_test,disp_240Hz_naive,789.4031,0.038283227
3rd_test,disp_240Hz_naive,789.7364,0.018601718
3rd_test,disp_240Hz_naive,790.0697,0.033381761
3rd_test,disp_240Hz_naive,790.4031,0.027217855
3rd_test,disp_240Hz_naive,790.7364,0.04875984
3rd_test,disp_240Hz_naive,791.0697,0.030481577
3rd_test,disp_240Hz_naive,791.4031,0.037717184
3rd_test,disp_240Hz_naive,791.7364,0.039089764
3rd_test,disp_240Hz_naive,792.0697,0.051066698
3rd_test,disp_240Hz_naive,792.4031,0.032183125
3rd_test,disp_240Hz_naive,792.7364,0.032529299
3rd_test,disp_240Hz_naive,793.0697,0.041157358
3rd_test,disp_240Hz_naive,793.4031,0.033329833
3rd_test,disp_240Hz_naive,793.7364,0.024866469
3rd_test,disp_240Hz_naive,794.0697,0.031735694
3rd_test,disp_240Hz_naive,794.4031,0.02945033
3rd_test,disp_240Hz_naive,794.7364,0.040866274
