test,condition,featureset,hours,score,threshold
3rd_test,disp_240Hz_boxcar,dimensionless,663.7364,2.457069,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,664.0697,2.678079,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,664.4031,3.802308,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,664.7364,3.120864,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,665.0697,1.438291,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,665.4031,3.562764,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,665.7364,1.780395,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,666.0697,3.399368,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,666.4031,4.855492,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,666.7364,7.047023,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,667.0697,3.545894,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,667.4031,3.392648,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,667.7364,1.968575,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,668.0697,3.574887,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,668.4031,1.908395,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,668.7364,4.031265,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,669.0697,1.201559,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,669.4031,1.31683,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,669.7364,1.760707,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,670.0697,2.425237,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,670.4031,1.176662,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,670.7364,1.373289,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,671.0697,2.747153,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,671.4031,5.381975,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,671.7364,2.138754,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,672.0697,1.957433,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,672.4031,1.332723,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,672.7364,2.101253,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,673.0697,1.801642,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,673.4031,2.149816,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,673.7364,1.355441,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,674.0697,2.821611,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,674.4031,1.939894,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,674.7364,1.39411,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,675.0697,4.349035,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,675.4031,1.408841,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,675.7364,1.112737,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,676.0697,1.60923,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,676.4031,1.519727,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,676.7364,3.303194,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,677.0697,3.02962,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,677.4031,2.49327,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,677.7364,2.181615,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,678.0697,5.929618,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,678.4031,2.197964,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,678.7364,2.049946,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,679.0697,3.753836,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,679.4031,3.959409,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,679.7364,1.358148,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,680.0697,1.443007,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,680.4031,1.367328,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,680.7364,6.257427,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,681.0697,2.411948,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,681.4031,1.698417,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,681.7364,3.12974,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,682.0697,1.852767,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,682.4031,4.725859,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,682.7364,3.216303,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,683.0697,0.846406,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,683.4031,5.215546,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,683.7364,5.142555,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,684.0697,1.782887,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,684.4031,2.092954,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,684.7364,4.71005,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,685.0697,0.893908,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,685.4031,3.164354,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,685.7364,4.085082,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,686.0697,4.075165,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,686.4031,5.862999,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,686.7364,3.207597,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,687.0697,1.303504,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,687.4031,2.938686,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,687.7364,1.183605,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,688.0697,1.990937,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,688.4031,1.976457,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,688.7364,1.742944,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,689.0697,2.339066,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,689.4031,2.235492,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,689.7364,3.270034,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,690.0697,2.05637,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,690.4031,1.373224,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,690.7364,1.46498,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,691.0697,1.481843,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,691.4031,5.629581,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,691.7364,2.152768,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,692.0697,4.439192,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,692.4031,2.554025,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,692.7364,2.505175,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,693.0697,1.243556,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,693.4031,2.079783,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,693.7364,2.400383,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,694.0697,2.009718,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,694.4031,1.380163,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,694.7364,1.855054,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,695.0697,4.200302,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,695.4031,3.243866,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,695.7364,1.799707,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,696.0697,5.04498,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,696.4031,2.386181,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,696.7364,3.216102,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,697.0697,1.195959,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,697.4031,1.565823,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,697.7364,3.330651,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,698.0697,1.454321,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,698.4031,1.701707,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,698.7364,4.360849,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,699.0697,1.341706,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,699.4031,3.740868,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,699.7364,5.235108,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,700.0697,2.430404,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,700.4031,3.596577,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,700.7364,3.159246,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,701.0697,1.92328,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,701.4031,1.34671,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,701.7364,1.980202,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,702.0697,6.15053,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,702.4031,1.094255,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,702.7364,2.06576,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,703.0697,2.3445,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,703.4031,2.801217,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,703.7364,1.993096,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,704.0697,1.812661,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,704.4031,1.436788,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,704.7364,0.96479,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,705.0697,1.605574,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,705.4031,1.746117,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,705.7364,1.94832,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,706.0697,1.545267,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,706.4031,2.150283,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,706.7364,1.803437,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,707.0697,1.961776,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,707.4031,2.134791,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,707.7364,3.0009,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,708.0697,7.364429,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,708.4031,1.343013,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,708.7364,1.306265,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,709.0697,2.46106,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,709.4031,1.652593,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,709.7364,2.133747,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,710.0697,1.431801,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,710.4031,2.258759,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,710.7364,1.670479,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,711.0697,2.762423,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,711.4031,1.484237,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,711.7364,2.063947,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,712.0697,1.341824,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,712.4031,2.050351,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,712.7364,2.897413,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,713.0697,1.180929,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,713.4031,7.532067,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,713.7364,6.373343,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,714.0697,4.775894,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,714.4031,1.56346,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,714.7364,6.958709,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,715.0697,3.210308,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,715.4031,1.566862,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,715.7364,5.22485,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,716.0697,2.979298,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,716.4031,1.31854,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,716.7364,1.154274,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,717.0697,1.690823,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,717.4031,1.751986,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,717.7364,1.354732,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,718.0697,2.465061,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,718.4031,1.908372,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,718.7364,4.273924,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,719.0697,2.021399,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,719.4031,2.566909,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,719.7364,1.476469,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,720.0697,1.37971,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,720.4031,3.214185,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,720.7364,1.396602,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,721.0697,4.084381,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,721.4031,2.17037,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,721.7364,4.287208,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,722.0697,1.420616,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,722.4031,2.745905,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,722.7364,2.139367,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,723.0697,2.789777,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,723.4031,1.315678,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,723.7364,2.28963,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,724.0697,1.807284,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,724.4031,2.310377,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,724.7364,1.803839,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,725.0697,2.252286,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,725.4031,4.827943,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,725.7364,2.416704,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,726.0697,2.876437,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,726.4031,4.320566,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,726.7364,1.894942,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,727.0697,2.314426,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,727.4031,1.96748,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,727.7364,1.423288,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,728.0697,6.353343,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,728.4031,4.445014,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,728.7364,4.846188,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,729.0697,1.123095,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,729.4031,1.723562,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,729.7364,1.186514,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,730.0697,2.304882,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,730.4031,1.563479,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,730.7364,3.495067,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,731.0697,1.6548,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,731.4031,2.03017,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,731.7364,1.398595,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,732.0697,1.673906,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,732.4031,3.603295,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,732.7364,2.011831,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,733.0697,1.619725,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,733.4031,1.110415,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,733.7364,2.066809,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,734.0697,1.62842,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,734.4031,1.966799,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,734.7364,4.158406,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,735.0697,1.993149,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,735.4031,2.053949,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,735.7364,2.92237,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,736.0697,1.425813,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,736.4031,2.348104,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,737.7364,2.377729,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,738.0697,4.133406,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,738.4031,4.871349,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,738.7364,4.402482,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,739.0697,4.700922,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,739.4031,1.299356,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,739.7364,2.396924,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,740.0697,3.170083,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,740.4031,1.89271,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,740.7364,1.258178,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,741.0697,1.367417,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,741.4031,1.222466,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,741.7364,1.280904,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,742.0697,3.595908,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,742.4031,1.863197,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,742.7364,3.067286,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,743.0697,1.561928,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,743.4031,1.881033,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,743.7364,1.48009,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,744.0697,4.987055,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,744.4031,6.355052,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,744.7364,1.650244,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,745.0697,1.165247,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,745.4031,1.267248,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,745.7364,1.903651,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,746.0697,1.65808,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,746.4031,1.910958,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,746.7364,1.507723,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,747.0697,2.107073,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,747.4031,2.395309,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,747.7364,1.863901,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,748.0697,3.551359,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,748.4031,1.015691,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,748.7364,1.828651,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,749.0697,1.641241,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,749.4031,1.918967,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,749.7364,4.891125,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,750.0697,1.550158,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,750.4031,2.499855,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,750.7364,4.213686,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,751.0697,2.640646,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,751.4031,3.634176,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,751.7364,1.974378,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,752.0697,2.334987,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,752.4031,1.759456,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,752.7364,3.522939,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,753.0697,1.692255,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,753.4031,1.950401,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,753.7364,1.264006,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,754.0697,1.67634,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,754.4031,2.312671,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,754.7364,3.952087,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,755.0697,2.359558,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,755.4031,1.894079,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,755.7364,2.447145,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,756.0697,1.994612,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,756.4031,1.475657,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,756.7364,1.796904,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,757.0697,1.977215,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,757.4031,2.849233,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,757.7364,4.692854,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,758.0697,1.45375,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,758.4031,1.838923,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,758.7364,1.402888,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,759.0697,3.447074,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,759.4031,1.309967,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,759.7364,2.505923,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,760.0697,5.637182,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,760.4031,3.995284,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,760.7364,1.310168,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,761.0697,6.206683,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,761.4031,1.40127,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,761.7364,1.951992,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,762.0697,2.524299,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,762.4031,3.673614,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,762.7364,3.086974,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,763.0697,2.670302,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,763.4031,4.659353,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,763.7364,2.021535,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,764.0697,2.466253,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,764.4031,3.63864,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,764.7364,1.696415,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,765.0697,1.524144,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,765.4031,2.230405,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,765.7364,2.588882,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,766.0697,4.490168,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,766.4031,1.58451,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,766.7364,3.565321,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,767.0697,5.965072,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,767.4031,1.405287,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,767.7364,2.567112,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,768.0697,2.454168,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,768.4031,4.055781,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,768.7364,4.356835,5.887474
3rd_test,disp_240Hz_boxcar,dimensionless,769.0697,2.168283,5.887474
